study_hours,sleep_hours,screen_time_hours,workout_done,mood_score,deep_work_sessions,streak_days,goal_difficulty,task_completion_rate,stress_level,breaks_taken,weekend_recovery_score,consistency_label,burnout_label,growth_score
1.7,4.2,3.2,0,6,3,16,3,0.14,3,4,5,0,0,52
1.5,7.8,3.9,0,5,5,7,5,0.72,5,2,3,1,0,59
1.2,5.2,1.7,0,9,2,16,1,0.64,10,5,8,0,2,55
3.3,5.7,2.9,0,4,1,12,1,0.68,10,1,1,0,2,58
0.0,6.2,3.7,0,8,2,17,3,0.64,3,3,4,1,0,42
3.9,7.4,5.7,1,8,4,19,3,0.13,5,0,5,0,0,74
3.9,4.1,2.5,1,8,3,1,5,0.41,10,5,5,0,2,53
4.0,8.0,2.8,0,6,3,20,3,0.74,7,1,8,0,1,89
3.1,7.3,5.7,1,10,0,28,3,0.76,5,1,2,1,0,70
3.9,7.2,9.9,0,8,2,25,2,0.16,9,2,6,0,1,64
2.7,6.7,6.6,1,6,5,25,5,0.51,1,1,1,0,0,86
5.5,6.3,8.5,0,10,5,18,1,0.12,9,4,7,0,1,86
5.8,7.1,1.3,1,1,0,18,5,0.9,4,4,1,1,0,88
4.0,8.4,9.4,1,2,2,10,2,0.79,10,4,3,0,1,56
2.4,4.7,1.5,0,10,0,23,2,0.42,8,0,5,0,2,59
0.6,4.7,4.4,0,4,5,29,2,0.19,6,3,8,0,1,73
0.4,8.8,8.5,1,4,1,10,4,0.84,9,0,6,0,1,24
6.0,8.8,3.0,1,10,0,26,1,0.32,3,1,3,0,0,87
0.3,8.2,1.1,0,5,2,27,5,0.12,8,5,7,0,1,55
2.4,7.2,3.8,1,7,3,9,1,0.41,8,2,1,0,1,51
3.9,6.3,7.6,0,10,1,22,4,0.54,10,4,5,0,1,65
2.9,8.2,3.4,1,7,0,16,4,0.56,8,2,3,0,1,51
1.2,5.7,7.9,1,5,1,26,4,0.27,9,5,8,0,2,44
4.2,5.9,9.5,0,9,1,14,3,0.59,4,4,5,0,0,53
4.5,5.7,3.7,1,7,0,3,5,0.66,8,0,7,0,2,46
5.3,8.1,6.1,1,1,2,26,3,0.83,3,5,7,1,0,97
2.0,6.0,7.7,0,10,4,23,2,0.97,3,2,10,0,0,78
2.6,6.2,6.6,0,9,3,18,2,0.44,4,5,6,0,0,61
2.3,6.8,2.3,0,8,1,14,2,0.29,2,1,2,0,0,46
0.7,8.9,4.3,0,5,0,9,5,0.13,1,0,8,0,0,13
5.1,7.0,7.5,0,4,3,21,5,0.79,8,0,3,0,1,91
5.8,8.6,2.5,1,9,2,3,3,0.94,5,4,3,1,0,76
1.9,5.6,2.0,0,6,5,20,4,0.28,4,5,9,0,0,76
3.6,6.5,6.9,0,10,2,12,3,0.22,1,0,2,0,0,49
1.6,8.4,9.7,0,6,5,14,5,0.2,3,3,5,0,0,48
4.3,5.5,2.4,1,9,5,5,2,0.85,10,0,7,0,2,84
3.1,5.9,5.5,1,6,3,0,4,0.8,8,4,10,0,2,47
4.7,7.8,7.1,1,1,2,12,4,0.96,4,2,8,1,0,72
1.3,4.9,7.6,1,2,4,13,1,0.71,9,3,9,0,2,52
2.9,8.8,6.3,1,8,5,12,1,0.63,10,5,10,0,1,71
2.6,4.8,6.2,0,1,1,27,3,0.78,2,1,7,0,0,70
0.3,8.6,1.6,1,5,1,4,4,0.52,4,1,10,0,0,21
3.3,5.9,4.6,1,3,4,3,2,0.58,1,0,10,0,0,57
2.5,6.4,6.3,1,1,5,0,2,0.96,7,4,8,0,1,56
2.8,9.0,2.7,1,8,2,13,3,0.85,1,5,3,1,0,65
2.4,5.8,9.9,1,7,2,27,2,0.18,7,0,2,0,1,55
0.2,5.7,6.3,0,10,1,4,3,0.85,5,4,8,0,0,18
0.5,6.4,6.6,0,7,5,30,2,0.42,7,1,6,0,1,74
2.3,4.8,5.9,1,2,5,6,4,0.86,5,4,6,0,0,62
0.1,8.5,4.1,1,9,4,29,2,0.4,5,0,8,0,0,68
3.1,8.1,8.2,1,6,4,22,2,0.33,3,5,2,0,0,72
1.7,4.4,1.1,0,9,4,21,1,0.75,7,3,8,0,1,81
5.2,6.5,9.0,1,3,2,22,5,0.64,8,4,5,0,1,81
2.9,8.4,5.4,1,6,1,26,1,0.22,10,2,7,0,1,61
2.6,6.7,9.5,0,3,2,23,1,0.99,1,3,6,1,0,68
0.2,4.2,6.2,1,9,4,6,4,0.52,9,0,9,0,2,32
5.2,7.9,7.8,0,1,0,19,4,0.87,9,4,7,0,1,71
0.8,4.1,2.4,1,3,1,28,4,0.13,1,4,5,0,0,52
0.8,7.3,6.7,0,7,1,22,1,0.45,6,3,6,0,1,41
0.7,5.1,6.0,1,5,3,9,1,0.26,3,3,3,0,0,30
2.9,5.9,8.4,0,1,0,11,4,0.77,10,5,3,0,2,38
2.5,5.2,7.5,1,9,2,13,3,0.78,1,4,7,0,0,52
1.3,8.8,6.6,1,3,3,23,5,0.44,2,5,3,0,0,58
1.6,4.3,5.4,1,8,3,23,1,0.43,4,4,6,0,0,63
2.9,8.8,9.1,1,8,3,6,1,0.68,2,4,10,1,0,45
2.7,6.1,6.8,1,4,3,22,2,0.46,2,3,2,0,0,68
3.8,6.5,7.8,1,4,2,19,4,0.93,9,4,6,0,1,73
3.2,8.3,5.6,0,5,3,25,1,0.97,1,5,7,1,0,89
2.5,5.7,6.0,1,8,4,20,5,0.54,3,4,6,0,0,72
5.8,6.0,9.1,1,8,5,28,5,0.24,4,3,3,0,0,100
1.9,8.1,9.0,1,6,2,22,4,0.17,4,1,3,0,0,45
2.6,5.4,9.7,0,6,5,13,3,0.85,10,0,3,0,2,67
0.8,5.6,8.7,1,2,5,14,4,0.18,6,5,2,0,1,43
0.4,4.8,4.4,1,9,4,22,5,0.71,9,5,10,0,2,65
2.5,6.3,8.7,0,9,1,13,4,0.71,1,2,7,1,0,42
4.6,8.8,9.7,0,3,0,23,3,0.26,6,5,2,0,1,57
1.8,8.8,4.3,1,4,5,14,2,0.51,5,0,2,0,0,67
0.5,8.3,7.7,1,1,1,29,5,0.86,2,1,5,1,0,55
4.2,6.5,6.1,1,4,3,27,3,0.97,4,2,7,1,0,99
3.6,4.5,3.0,0,7,2,22,1,0.63,1,3,7,0,0,80
0.7,8.2,8.1,0,7,2,6,2,0.12,10,3,6,0,1,12
0.2,7.4,4.8,1,6,1,8,2,0.27,2,1,1,0,0,15
5.0,8.7,3.6,1,8,3,13,3,0.27,10,0,10,0,1,75
0.3,8.4,2.2,1,9,1,23,3,0.88,1,0,3,1,0,56
0.7,6.9,4.5,0,4,5,6,3,0.42,6,0,4,0,1,44
3.7,4.2,1.4,0,8,2,14,1,0.6,10,4,7,0,2,71
4.5,8.5,9.6,1,1,5,23,2,0.81,2,2,8,1,0,97
1.8,5.2,3.5,0,4,0,5,2,0.41,2,0,8,0,0,23
3.8,4.9,2.5,0,1,2,0,4,0.54,10,1,5,0,2,48
3.5,4.7,8.4,1,2,2,1,1,0.97,7,1,6,0,1,44
5.6,8.6,7.1,0,7,4,29,4,0.4,8,4,6,0,1,100
1.5,5.2,7.2,1,2,1,26,3,0.84,3,0,10,0,0,59
0.1,4.5,6.6,1,8,4,9,2,0.76,8,2,1,0,2,40
3.0,4.6,2.9,1,7,2,1,4,0.93,8,5,10,0,2,50
1.1,4.0,1.9,0,2,5,23,4,0.78,4,4,1,0,0,85
5.2,7.6,4.9,1,3,2,13,4,0.74,1,4,1,1,0,78
4.7,4.6,9.0,1,10,1,28,3,0.47,10,1,2,0,2,77
0.2,4.2,6.9,1,5,3,16,1,0.8,7,5,1,0,1,45
5.1,7.3,1.6,1,5,1,29,3,0.5,1,1,5,0,0,97
4.8,8.6,6.4,1,9,1,6,5,0.55,7,2,10,0,1,51
4.7,5.0,5.0,1,2,2,14,3,0.13,10,1,3,0,2,63
2.6,5.5,2.8,0,9,3,4,4,0.93,10,2,3,0,2,57
0.8,8.9,8.1,0,8,3,8,2,0.55,9,1,5,0,1,31
2.6,6.0,7.1,1,5,4,17,3,0.38,9,5,5,0,1,63
1.3,8.9,4.0,0,5,4,21,2,0.82,9,3,3,0,1,74
5.7,6.9,4.8,1,8,1,23,5,0.55,7,2,5,0,1,87
4.3,8.4,7.5,1,5,3,19,3,0.87,4,5,8,1,0,83
5.8,4.2,2.4,1,3,5,23,4,0.92,9,1,6,0,2,100
2.4,8.4,5.3,1,4,3,8,4,0.16,2,3,6,0,0,41
5.0,5.4,5.6,1,2,2,1,1,0.22,1,3,6,0,0,46
2.4,6.0,7.2,0,10,0,1,2,0.82,3,5,10,0,0,22
3.1,7.5,6.9,0,5,5,28,1,0.21,5,2,9,0,0,87
3.6,4.7,3.1,0,8,1,5,4,0.61,3,0,9,0,0,48
5.6,4.3,2.0,1,4,1,17,5,0.99,8,2,1,0,2,92
4.5,4.4,4.2,0,8,4,27,4,0.83,9,4,5,0,2,100
3.2,7.5,4.9,0,5,1,1,2,0.59,1,4,1,0,0,35
1.8,7.9,1.6,0,3,1,8,4,0.12,3,4,9,0,0,31
4.4,6.5,3.0,0,9,1,21,5,0.46,5,5,8,0,0,75
2.6,8.6,8.0,0,8,4,21,2,0.95,3,4,4,1,0,79
5.5,4.1,5.6,1,5,5,3,3,0.27,4,4,3,0,0,72
4.9,7.0,1.4,0,3,2,9,5,0.59,10,0,7,0,1,73
4.9,4.2,1.9,1,1,5,9,3,0.8,3,1,2,0,0,94
1.6,5.9,1.4,1,8,0,6,5,0.35,3,1,5,0,0,26
3.2,8.7,6.2,1,4,2,10,3,0.79,1,4,3,1,0,56
2.3,4.5,9.0,0,2,2,5,3,0.64,3,3,4,0,0,32
2.6,4.4,5.8,0,10,1,20,1,0.61,3,5,2,0,0,57
0.5,4.1,1.9,0,6,2,15,1,0.64,9,1,4,0,2,47
3.4,5.6,7.9,1,8,2,30,5,0.72,7,4,2,0,1,82
4.8,6.1,2.2,0,2,4,19,2,0.97,4,5,4,1,0,100
3.4,4.4,1.5,0,5,3,20,5,0.2,5,4,9,0,0,76
4.2,4.7,8.3,1,6,4,23,1,0.53,4,0,5,0,0,86
5.1,5.7,3.1,0,2,2,20,4,0.57,2,2,6,0,0,87
5.9,7.3,4.3,0,9,1,2,3,0.89,7,0,10,0,1,65
5.8,4.3,1.7,1,3,2,2,4,0.7,3,1,9,0,0,72
5.1,5.1,8.3,1,4,2,13,3,0.35,8,4,7,0,2,62
1.6,4.8,7.1,1,4,1,22,3,0.6,5,5,10,0,0,49
0.0,6.4,2.6,1,8,4,25,4,0.55,8,3,6,0,1,67
1.7,6.0,3.3,1,5,3,23,5,0.52,8,5,6,0,1,69
0.1,6.8,1.5,0,4,3,29,2,0.63,6,5,3,1,1,71
2.5,6.2,8.7,0,10,0,11,4,0.41,10,2,1,0,1,27
1.0,4.4,7.1,1,4,5,24,3,0.89,1,1,3,0,0,77
2.2,5.5,8.3,1,9,0,18,4,0.65,3,3,4,0,0,41
6.0,4.6,6.4,1,6,0,10,3,0.65,9,3,10,0,2,63
4.9,5.5,9.9,0,10,1,19,4,0.18,1,0,8,0,0,57
0.8,5.5,3.5,0,10,5,14,5,0.12,8,3,6,0,2,52
4.4,6.4,8.0,0,7,0,19,1,0.44,7,3,6,0,1,56
2.1,8.7,5.6,0,8,4,16,5,0.4,6,1,10,0,1,61
2.2,4.4,5.8,1,3,2,19,5,0.35,7,4,8,0,1,53
3.7,4.1,7.8,0,3,4,27,3,0.42,2,1,9,0,0,86
4.5,6.4,7.4,1,4,4,7,4,0.87,9,3,6,0,1,73
0.4,5.8,5.2,1,2,1,4,3,0.73,2,4,6,0,0,19
1.2,5.3,3.3,1,10,0,27,2,1.0,2,3,2,0,0,63
4.4,7.0,2.9,0,9,1,24,5,0.32,6,2,9,0,1,77
2.5,7.3,5.5,0,10,2,28,1,0.24,7,5,6,0,1,67
3.9,6.5,1.3,0,6,5,0,2,0.56,1,0,6,0,0,69
1.5,6.3,7.6,1,9,4,4,4,0.25,6,3,6,0,1,31
1.3,6.4,4.4,1,5,4,15,1,0.73,4,4,8,1,0,62
0.7,6.4,7.3,0,9,5,7,3,0.94,5,2,6,1,0,50
5.8,4.9,6.8,1,2,4,24,5,0.86,8,5,10,0,2,100
4.1,7.3,4.1,0,10,1,6,1,0.22,3,2,7,0,0,44
3.0,7.0,8.5,0,8,2,0,1,0.64,10,5,1,0,1,31
5.0,6.5,3.5,0,1,4,20,1,0.49,2,2,10,0,0,96
3.0,7.2,1.7,0,8,5,27,4,0.47,7,1,10,0,1,100
0.4,4.2,3.8,1,4,1,2,2,0.28,8,5,6,0,2,10
5.8,4.2,6.6,0,8,2,9,2,0.9,1,3,3,0,0,76
2.2,4.8,1.2,0,5,0,16,1,0.61,10,2,2,0,2,51
0.4,4.1,8.9,0,8,3,3,4,0.12,5,1,9,0,0,10
1.1,5.8,6.9,0,7,0,16,3,0.75,7,4,6,0,1,34
3.2,5.0,8.2,1,1,3,2,2,0.89,10,5,3,0,2,48
1.1,4.6,9.4,0,10,0,10,5,0.85,10,0,7,0,2,21
1.2,4.9,6.8,1,2,5,18,3,0.13,5,5,4,0,0,55
1.3,7.4,5.3,0,1,1,5,3,0.64,6,4,2,1,1,26
2.7,5.7,5.3,1,3,2,12,4,0.5,1,3,6,0,0,51
3.6,7.2,4.0,1,9,5,26,2,0.15,2,2,1,0,0,92
4.3,6.3,7.7,1,3,0,8,3,0.93,6,2,1,1,1,49
2.4,7.8,3.8,0,4,2,20,2,0.97,1,2,6,1,0,73
3.6,5.9,1.3,1,1,5,30,1,0.26,6,4,4,0,1,100
6.0,5.0,5.3,0,5,2,4,5,0.85,2,2,1,0,0,72
2.1,7.9,8.3,0,1,2,18,5,0.91,3,5,2,1,0,57
3.5,5.2,6.5,0,5,1,25,2,0.16,4,5,8,0,0,61
5.6,5.6,4.2,0,2,1,10,3,0.65,3,1,7,0,0,70
0.0,8.2,1.3,0,8,0,27,3,0.98,3,3,9,1,0,57
1.3,8.0,1.7,0,1,3,2,3,0.16,7,0,5,0,1,31
5.8,4.6,7.2,1,9,0,19,3,0.7,8,3,4,0,2,74
2.6,4.1,8.9,1,4,5,22,2,0.15,10,5,2,0,2,69
3.2,4.4,5.8,1,6,4,19,1,0.1,9,5,7,0,2,68
4.0,5.7,9.6,1,2,4,2,1,0.76,7,0,1,0,1,55
4.1,6.3,7.7,0,1,5,28,1,0.48,10,5,6,0,1,98
4.9,7.8,8.8,1,4,0,18,3,0.66,3,2,7,1,0,61
5.8,7.2,6.0,1,4,5,2,2,0.56,6,3,3,0,1,78
3.6,5.3,9.1,0,9,5,22,2,0.69,1,3,6,0,0,87
4.0,4.6,3.4,1,8,3,27,5,0.42,1,3,4,0,0,92
1.6,4.5,9.0,0,7,1,18,1,0.88,2,5,5,0,0,45
1.6,7.6,4.0,1,8,5,19,1,0.84,1,1,10,1,0,80
0.4,8.7,7.8,0,7,1,17,4,0.57,6,5,8,0,1,30
1.7,6.6,5.5,1,9,5,11,5,0.54,9,5,8,0,1,59
0.6,5.6,7.5,0,7,1,9,4,0.2,8,2,3,0,2,13
3.1,8.6,4.7,1,3,4,0,2,0.25,2,5,10,0,0,44
1.3,7.5,7.3,1,4,4,5,4,0.52,9,2,4,0,1,37
3.8,4.7,1.0,1,4,5,14,4,0.17,2,1,1,0,0,82
4.0,8.5,5.2,1,7,3,8,5,0.37,1,5,2,0,0,59
2.3,4.9,9.5,1,4,2,1,4,0.48,6,0,7,0,1,22
5.0,8.4,2.8,0,5,1,19,5,0.52,7,2,9,0,1,79
3.5,7.8,3.5,0,1,1,4,2,0.53,3,4,3,0,0,43
2.3,5.8,8.3,0,9,0,5,2,0.15,4,2,7,0,0,12
5.3,7.7,5.1,1,1,5,15,4,0.85,1,2,4,1,0,100
2.7,4.5,8.6,0,2,2,10,1,0.47,7,5,2,0,1,40
3.9,4.4,8.9,1,2,3,19,3,0.59,6,3,3,0,1,71
2.8,7.7,6.0,0,3,5,2,1,0.48,4,5,2,0,0,53
3.1,5.4,8.8,0,8,0,10,5,0.2,10,5,7,0,2,26
5.8,5.8,1.6,1,10,2,8,5,0.83,1,0,1,0,0,83
1.7,6.5,1.5,0,10,5,22,2,0.3,9,3,10,0,1,79
5.5,5.5,5.4,0,6,2,11,1,0.34,9,1,8,0,2,68
1.9,5.3,2.5,1,9,1,23,1,0.24,3,5,5,0,0,55
0.2,7.0,4.4,0,10,3,2,3,0.31,2,1,4,0,0,20
3.3,6.9,1.6,0,4,0,22,1,0.76,1,0,9,1,0,71
1.6,4.5,2.7,0,6,4,23,5,0.28,5,3,3,0,0,71
1.9,6.6,4.6,1,6,1,2,1,0.9,6,2,6,1,1,33
0.9,5.2,5.0,1,6,3,12,4,0.47,6,1,5,0,1,42
5.9,4.9,2.9,0,9,2,0,2,0.57,3,0,9,0,0,64
1.3,4.1,2.6,1,10,2,0,3,0.33,2,4,2,0,0,23
3.7,8.0,8.3,1,8,2,8,5,0.25,5,1,3,0,0,42
0.2,8.3,7.4,1,1,5,9,3,0.91,3,1,2,1,0,48
4.4,4.8,3.1,0,8,3,3,5,0.37,9,3,10,0,2,58
1.7,8.9,6.6,1,7,5,4,2,0.14,10,5,5,0,1,39
4.5,8.7,5.4,0,5,3,15,1,0.28,1,4,8,0,0,71
6.0,6.6,3.3,0,1,0,16,4,0.43,3,1,10,0,0,74
5.4,8.8,2.0,1,9,0,7,3,0.21,3,1,7,0,0,53
2.2,7.2,1.9,0,5,4,14,3,0.76,6,2,8,1,1,74
3.9,4.3,1.1,0,6,0,24,2,0.82,7,4,4,0,1,81
4.8,7.1,6.2,1,4,5,24,3,0.14,1,4,1,0,0,94
1.4,8.6,6.6,1,6,3,24,1,0.21,8,1,6,0,1,56
0.3,5.6,6.0,0,8,3,10,2,0.34,10,1,4,0,2,30
5.3,8.2,6.3,0,9,2,12,2,0.86,8,0,3,0,1,77
0.9,5.3,9.9,0,4,1,15,4,0.64,10,0,9,0,2,28
4.4,7.4,5.2,0,2,3,18,5,0.99,1,1,6,1,0,89
0.9,4.7,3.3,0,6,0,19,2,0.36,5,4,5,0,0,36
4.3,6.8,7.1,0,1,1,27,2,0.6,8,5,1,0,1,78
4.8,5.6,5.1,0,7,4,27,3,0.59,8,4,4,0,2,100
2.2,7.4,3.8,0,1,4,11,1,0.91,8,0,9,0,1,68
4.8,7.5,3.0,1,7,5,22,2,0.68,8,3,7,0,1,100
1.1,7.6,9.4,0,8,1,7,2,0.82,6,5,3,1,1,22
0.6,8.8,8.7,0,2,1,29,4,0.25,10,4,6,0,1,41
1.0,8.9,3.3,1,4,4,19,4,0.87,7,4,7,0,1,71
1.7,8.9,5.8,1,2,1,12,5,0.64,7,3,4,0,1,38
4.3,6.7,3.6,0,6,5,10,4,0.66,10,5,10,0,1,85
0.4,8.9,6.0,1,8,4,25,2,0.6,5,5,10,0,0,64
5.4,6.4,8.9,0,4,4,26,3,0.81,5,0,10,1,0,100
3.4,5.4,2.6,1,8,2,14,3,0.48,9,3,10,0,2,64
1.7,5.9,9.9,1,6,5,18,2,0.57,8,5,8,0,2,62
5.7,6.9,1.9,1,6,4,16,1,0.79,6,1,3,1,1,100
1.3,4.8,7.3,1,10,2,28,4,0.45,5,1,4,0,0,58
4.6,8.6,2.2,1,7,3,9,3,0.29,4,1,8,0,0,69
3.7,4.1,9.7,1,8,0,18,5,0.75,7,4,5,0,1,52
3.0,4.0,5.3,0,1,4,6,3,0.28,8,5,8,0,2,52
3.7,6.2,1.6,0,9,2,30,3,0.46,2,3,3,0,0,92
0.8,4.2,6.9,0,3,3,29,1,0.23,6,2,8,0,1,58
5.8,5.5,6.1,0,2,2,16,3,0.24,9,3,6,0,2,75
0.5,5.2,3.4,0,10,1,2,4,0.68,3,4,9,0,0,19
1.3,8.3,3.3,0,7,2,14,4,0.47,4,1,10,0,0,46
3.0,6.7,6.5,0,4,3,22,2,0.5,6,2,1,0,1,72
1.1,7.4,2.6,1,4,5,16,4,0.6,6,3,4,0,1,69
3.0,8.8,7.7,1,10,1,28,4,1.0,3,5,4,1,0,76
5.9,6.2,3.7,1,1,2,9,2,0.45,8,2,9,0,1,74
3.9,6.7,4.5,0,1,5,13,1,0.4,3,1,2,0,0,79
4.1,8.4,8.2,1,2,3,11,5,0.6,6,5,3,0,1,62
5.5,8.0,3.7,1,5,1,18,4,0.63,6,2,2,1,1,82
0.1,5.8,4.4,0,7,1,27,5,0.93,5,2,6,0,0,57
1.9,5.7,3.4,1,1,2,25,1,0.27,10,1,9,0,2,63
5.9,4.6,9.5,0,8,0,26,5,0.58,10,5,10,0,2,78
6.0,8.8,6.2,0,8,5,7,5,0.38,8,3,7,0,1,83
0.9,5.3,4.4,1,3,4,14,5,0.2,1,2,4,0,0,47
1.5,6.5,10.0,0,8,4,30,2,0.64,3,2,6,1,0,73
2.5,8.8,5.3,1,9,0,4,2,0.22,10,3,8,0,1,19
0.4,4.1,7.3,1,9,3,26,3,0.93,4,1,9,0,0,64
5.4,8.0,7.1,0,3,1,25,3,0.8,10,2,10,0,1,88
3.5,6.7,3.8,0,10,2,26,4,0.42,6,2,7,0,1,79
2.1,7.1,4.7,0,2,4,17,3,0.37,6,2,10,0,1,64
2.2,8.3,1.9,1,4,2,2,3,0.55,8,4,7,0,1,39
5.8,7.2,9.6,1,1,5,28,1,0.22,9,3,10,0,1,100
4.6,5.1,1.6,1,9,5,21,3,0.31,7,3,7,0,1,100
0.3,7.1,4.7,0,3,3,22,3,0.4,1,4,4,0,0,52
4.4,7.0,4.4,0,9,5,26,4,0.82,5,3,9,1,0,100
4.4,4.5,8.3,1,4,3,13,2,0.84,6,4,8,0,1,72
4.4,9.0,7.2,1,5,5,9,2,0.91,5,0,3,1,0,82
4.4,6.0,5.2,1,6,3,25,5,0.3,7,3,6,0,1,86
3.7,6.3,2.8,1,7,0,9,2,0.34,4,4,8,0,0,44
4.6,8.7,1.8,1,5,5,29,2,0.99,2,0,1,1,0,100
4.9,4.0,3.6,0,9,0,18,5,0.2,1,0,5,0,0,63
1.4,6.4,4.0,1,7,0,3,5,0.72,1,5,7,1,0,22
1.2,4.0,6.3,0,2,3,28,3,0.76,1,1,10,0,0,72
5.5,4.9,1.5,0,1,2,3,4,0.26,8,0,5,0,2,62
5.7,5.2,2.9,0,1,1,11,3,0.72,1,1,1,0,0,76
4.8,8.9,5.1,1,3,4,15,1,0.17,10,4,8,0,1,78
2.9,7.4,6.5,0,4,3,14,1,0.88,5,2,3,1,0,66
3.3,5.3,8.0,1,8,3,16,5,0.99,2,1,1,0,0,72
0.1,8.6,4.1,1,1,0,3,1,0.79,3,5,10,1,0,12
0.3,8.4,2.8,0,4,3,15,3,0.69,3,5,7,1,0,51
3.3,7.2,6.3,0,6,2,8,5,0.59,2,2,2,0,0,49
3.2,6.6,6.7,1,3,3,12,3,0.57,1,0,7,0,0,59
4.4,4.3,3.8,1,1,3,17,1,0.95,6,4,1,0,1,90
0.2,8.7,6.6,0,4,2,22,2,0.22,6,5,2,0,1,37
1.7,7.1,8.7,0,4,4,17,5,0.76,4,2,10,1,0,60
1.1,7.7,6.8,1,2,1,20,4,0.75,3,1,8,1,0,46
2.2,8.3,6.7,0,7,1,10,1,0.63,7,3,6,0,1,37
2.6,6.6,7.9,0,6,1,5,1,0.38,10,0,9,0,1,26
2.5,8.4,1.8,0,5,5,27,4,0.27,5,3,7,0,0,92
1.9,8.3,8.4,1,5,5,22,3,0.79,1,4,3,1,0,77
5.5,6.7,5.9,1,1,3,14,3,0.17,9,4,3,0,1,74
3.7,4.0,5.6,1,1,3,4,3,0.58,4,4,6,0,0,54
0.2,4.4,2.7,0,6,3,30,2,0.71,10,4,7,0,2,73
2.1,7.4,8.5,0,10,0,13,5,0.32,8,3,6,0,1,25
2.7,8.4,2.4,0,7,3,27,3,0.11,6,5,6,0,1,77
3.5,5.5,4.0,1,8,1,14,1,0.86,3,0,9,0,0,64
1.8,5.4,2.0,0,2,4,9,4,0.11,1,1,9,0,0,50
0.2,5.0,7.0,0,2,1,8,3,0.61,8,3,4,0,2,17
3.9,8.6,9.6,0,4,1,10,3,0.72,7,1,4,0,1,47
2.2,7.4,8.6,1,2,4,10,1,0.71,4,5,9,1,0,53
1.2,4.8,8.1,0,4,5,14,3,0.44,3,1,8,0,0,53
5.6,6.9,4.5,1,7,2,2,1,0.42,4,5,4,0,0,59
5.3,4.9,6.0,1,1,2,16,4,0.49,6,0,3,0,1,76
5.9,4.3,9.7,1,6,1,21,3,0.51,1,1,7,0,0,75
1.6,8.3,1.4,1,9,0,9,3,0.46,6,1,10,0,1,32
1.6,7.6,1.3,1,9,4,22,2,0.82,2,0,9,1,0,83
4.6,9.0,7.0,1,7,4,19,3,0.12,3,5,9,0,0,77
5.3,6.7,6.4,1,8,2,24,5,0.33,8,2,8,0,1,84
4.0,8.9,6.9,0,2,5,6,5,1.0,6,4,3,1,1,77
0.3,5.7,8.1,1,8,2,3,1,0.22,6,3,3,0,1,7
0.5,4.1,4.3,0,2,5,23,3,0.22,1,1,8,0,0,64
2.8,5.1,9.2,1,9,4,18,5,0.29,7,5,9,0,1,60
2.2,4.9,6.6,1,2,4,8,3,0.22,9,1,9,0,2,44
3.1,4.8,5.9,0,1,1,16,5,0.91,7,2,5,0,1,61
3.3,4.1,7.2,1,1,1,21,2,0.36,6,3,10,0,1,56
5.8,6.8,9.1,0,4,4,26,5,0.91,8,0,1,0,1,100
1.6,4.3,10.0,1,6,2,6,5,0.2,3,5,4,0,0,17
0.6,5.6,2.7,0,6,5,17,1,0.78,1,4,7,0,0,70
1.8,8.7,5.6,0,1,4,19,3,0.87,8,5,9,0,1,73
0.7,7.9,7.4,0,4,2,1,3,0.58,2,0,4,0,0,15
5.6,6.5,6.7,1,7,2,16,4,0.73,5,4,5,1,0,81
3.5,4.5,2.9,1,4,1,13,3,0.72,8,4,4,0,2,62
1.0,7.4,2.3,0,2,3,0,1,0.87,10,3,4,0,1,38
5.9,5.2,5.5,0,7,0,14,5,0.39,4,0,1,0,0,65
5.2,7.6,2.6,1,10,3,13,4,0.78,5,1,10,1,0,89
1.5,5.3,5.7,0,8,3,13,1,0.76,6,2,1,0,1,53
0.3,6.8,4.2,0,4,4,0,3,0.96,9,3,3,0,1,37
2.2,8.8,2.1,1,4,3,20,5,0.78,2,2,9,1,0,76
0.3,7.8,1.1,1,1,4,19,4,0.11,8,5,7,0,1,54
3.4,7.3,7.8,0,3,2,30,3,0.3,7,4,3,0,1,74
2.7,5.6,2.0,1,9,2,26,5,0.35,6,3,7,0,1,75
4.9,5.8,1.3,1,1,5,6,5,0.49,4,2,10,0,0,85
0.2,8.3,3.5,0,1,0,13,2,0.2,10,3,2,0,1,18
0.2,5.7,3.2,1,2,5,16,1,0.79,6,3,1,0,1,65
5.2,8.8,2.4,0,4,2,6,2,0.74,4,1,6,1,0,72
4.1,7.2,4.1,1,6,4,10,4,0.61,5,3,5,1,0,75
1.1,8.7,8.1,1,1,1,8,4,0.59,1,3,8,0,0,22
2.1,5.5,5.3,0,3,4,4,5,0.91,7,1,2,0,1,54
5.6,4.7,2.5,1,3,2,9,4,0.38,4,1,6,0,0,72
5.8,6.7,5.7,1,5,4,24,3,0.5,9,1,7,0,1,100
0.2,7.6,6.7,1,3,3,6,4,0.22,10,4,7,0,1,19
3.8,8.5,5.2,0,4,4,9,2,0.68,3,4,9,1,0,71
4.6,5.0,1.2,1,9,3,11,1,0.88,2,2,1,0,0,86
5.8,5.4,4.7,1,6,2,20,1,0.56,9,2,6,0,2,90
4.8,5.7,1.2,1,1,5,19,3,0.2,7,3,2,0,1,98
2.6,8.0,2.6,0,1,0,21,3,0.4,8,0,7,0,1,55
5.7,5.5,8.3,1,9,2,20,3,0.2,4,2,3,0,0,75
